index,sid,text,polarity,file,label,domain_confidence,domain
2503,-,گالری عکس‌ها و مالتی مدیا پلیر نیز بر روی نسخه ۴٫۱ پیشرفت زیادی داشته و بسیار کاربردی و دوست داشتنی شده‌اند.,2,data/extra/Samsung I8190 Galaxy S III Mini.xml,1,0.9983609722694382,1
2,gr-6-3,ممنون دیجی کالا بخاطر تحویل سریع و آسان.,1,data/main/HP_ProBook_4540s-A.xml,1,0.9943282008171082,0
7305,-,در تست مرورگری اینترنت از طریق Wi-Fi با روشنایی متوسط، این تبلت توانست بیش از ۹ ساعت شارژ دهی کند.,1,data/extra/Asus VivoTab RT TF600T - 32GB.xml,1,0.9985105280065909,1
5,cr-2-6,دوام باتری تا ۳۰۰ دقیقه به صورت آماده به کار افزایش پیدا کرده است.,1,data/main/Sony Cyber-Shot DSC-HX200V.xml,1,0.9978363977279514,1
39,rev-40,به روز رسانی: کیفیت عکس‌های گرفته شده توسط X-Pro۱ در حد فوق العاده و باور نکردنی است.,2,data/main/Fujifilm X-Pro1.xml,1,0.9978540299925953,1
10181,-,تنها بدیش حافظه‌اش هست و نداشتن هندزفری توی جعبه‌اش که من یه ibeats خریدم براش.,-1,data/extra/LG Nexus 4 E960 - 16GB.xml,0,0.9990973472595215,0
10692,-,عالی از چیه این گوشی بگم: فیلم اچ دی - دوربین ۵ بارزولیشن بالا - اندروید ۲٫۳.۴ با امکان آپدیت به اندروید ۴ - پخش فیلم‌های اچ دی با رزولیشن بالا - فلاش - نمایشگر ال ای دی - ارتقا رم تا ۳۲ گیگ و.,2,data/extra/Sony Ericsson Xperia Mini.xml,1,0.9978083870373666,1
12590,-,در کل باید گفت که Xperia Pro گوشی اندروید QWERTY خوبی است و می‌تواند هم رده‌ی HTC Desire Z قرار بگیرد.,1,data/extra/Sony Ericsson Xperia Pro.xml,1,0.99819637008477,1
9077,-,• صفحه نمایش و بلندگوهااپل بر روی نسل پنجم iPod Touch، همان صفحه ۴ اینچی IPS فوق‌العاده iPhone ۵ را قرار داده است.,2,data/extra/Apple Ipod Touch 5th Generation - 64GB.xml,1,0.99885511060711,1
6548,-,به چند دلیل زیر برای این منظور اکتفا می‌گردد: سخت افزار: ۱ - سرعت پردازنده: ایفون ۵ مطابق با بررسی‌های انجام شده حدود ۱۱۰۰ الی ۱۲۰۰ مگاهرتز و دو هسته‌ای است و از تکنولوژی پردازنده آرم A۱۵ که ۴۰ درصد سریعتر از پردازنده آرم A۹ است بهره می‌برد.,1,data/extra/Apple iPhone 5 - 64GB.xml,1,0.9967164820991457,1
4273,-,این در حالیست که همچنان همان عملکرد عالی در شرایط نوری ضعیف هم وجود دارد.,2,data/extra/GoPro Hero3 Silver Edition.xml,1,0.9982496533775702,1
0,gr-2-1,یک ماه میشه خریدمش سرعت نسبتا کندی داره  زود جوهرش تموم میشه  فضای زیادی اشغال میکنه در کل من ازش راضی نیستم.,-1,data/main/Canon Pixma MX374.xml,0,0.9994257688522339,0
7891,-,واقعا گوشی خوبیه.,2,data/extra/Sony Ericsson Live With Walkman.xml,1,0.994125247001648,0
101,-,بر روی قاب پشتی گوشی هم دوربین به همراه فلاش LED محصور در یک قسمت فلزی به همراه بلندگو و یک لوگوی LG به چشم می‌خورند که منظره خوبی را برای قاب پشتی گوشی به وجود آورده‌اند.,1,data/extra/LG Optimus Vu P895_Hosseini.xml,1,0.9989188585896045,1
1945,-,اصلا در خریدنش شک نکنید.,1,data/extra/IBM Lenovo ideapad Z500-A.xml,1,0.9981014132499695,0
13152,-,این رابط کاربری درست است که به زیبایی و تکامل رابط کاربری Sense کمپانی HTC نیست ولی در کل بسیار روان بوده و کار کردن با آن بسیار راحت است.,1,data/extra/Sony Ericsson Xperia Ray_Hosseini.xml,1,0.997974241618067,1
460,-,اونم گوشی که مشابه سخت افزار شو میشه تویه گوشی‌های دیگه پیدا کرد حتی بالاتر.,1,data/extra/HTC Butterfly.xml,1,0.9924725294113159,0
6,cr-2-7,اکسپریا ری بدنه باریک و بسیار شیک داره که در عین حال باید از آن محافظت بسیار کرد به دلیل این که:۱- لنز دوربین آن هیچ محافظی ندارد.,1,data/main/Sony Ericsson Xperia Ray.xml,1,0.9970589722506702,1
12947,-,۴- به جز رنگ سفید مابقی رنگ‌ها چنگی به دل نمی‌زند؛ و رنگ سفید نیز زود کثیف میشود.,-2,data/extra/Nokia 206.xml,0,0.9960083249025047,1
1556,-,قیمت بسیار مناسب آن در مقابل امکاناتی که در اختیار شما قرار می‌دهد توانسته Pixma MX۳۷۴ را در بین پرینترهای چندکاره‌ها جزو به صرفه‌ترین و مناسب‌ترین دستگاه‌ها قرار دهد.,2,data/extra/Canon Pixma MX374_Hosseini.xml,1,0.9956994201056659,1
16,rev-17,این لنز فواصل کانونی معادل ۴۳٫۶-۴۳۶ میلی متر را پوشش می‌دهد که البته باعث می‌شود در ۴۳٫۶ میلی متر چندان لنز وایدی نباشد و میدان دید محدودی را در بر گیرد.,-1,data/main/Canon Vixia HF M50.xml,0,0.998798934975639,1
23,rev-24,با این حال، در هنگام کار با این دستگاه به راحتی می‌توانید به عملکرد کم نقص آن پی ببرید.,1,data/main/Huawei MediaPad 10 FHD - 16GB.xml,1,0.9988453492987901,1
1933,-,باسلام متاسفانه در معرفی این محصول توجهی به یکی از مهمترین امکانات آن یعنی بخش fitness آن نشده.,-2,data/extra/Apple ipod Nano 7th Generation.xml,0,0.9978089889045805,1
0,gr-7-1,امکاناتش در اندازه‌ی قیمتش خوبه ولی اگه سیستم عامل آندروید بود بهتر می‌شد,1,data/main/Nokia 500.xml,1,0.9938023090362549,0
12871,-,اما مهمترین حسن اتوران گردو، قابلیت اجرای آن برروی هر سیستم عاملی از XP تا ۷ بدون هرگونه پیشنیازی است.,1,data/extra/Gerdoo Software Pack 14.2013.xml,1,0.9982759439153597,1
1,gr-105-2,زیرا جدید‌ترین و بالا‌ترین cpuی آیفون است و غیر ممکن است در برنامه‌ای کم بیاورد.,1,data/main/Apple iPhone 5 - 16GB.xml,1,0.9958190112374723,1
8087,-,شاید چنین آرایش دکمه‌ی فیزیکی در کنار دکمه‌ی لمسی در نگاه اول کمی عجیب به نظر برسد ولی پس از مدتی کار کردن با آن متوجه لذت‌بخشی چنین طراحی می‌شوید.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9969906539190561,1
3,rev-4,به هر صورت همانطور که گفتیم، سنسور تصویر ۱۶ مگاپیکسلی Super HAD CCD توانایی گرفتن عکس هایی بسیار با کیفیت را در شرایط نوری خوب دارد.,1,data/main/Sony Cyber-Shot DSC-W630.xml,1,0.9983300059102476,1
28,rev-29,Google Nexus ۷ با حافظه داخلی ۸ و ۱۶ گیگابایت عرضه خواهد شد و شاید یکی از مهم‌ترین ایرادات وارده بر این تبلت، عدم پشتیبانی از کارت حافظه microSD باشد.,-1,data/main/Asus Google Nexus 7 3G - 32GB.xml,0,0.9986171696800739,1
8192,-,مورد تائید استاندارد US MIL-SPEC است و نگرانی از دست دادن اطلاعات در اثر عوامل محیطی وجود ندارد.,1,data/extra/ADATA S007 - 4GB.xml,1,0.9976248478051275,1
5355,-,"این دوربین از کارت‌های حافظه‌ی Memory Stick Pro Duo, Pro-HG Duo، SD/SDHC و SDXC پشتیبانی می‌کند.",1,data/extra/Sony NEX-VG10_Hosseini.xml,1,0.9989164922153577,1
1817,-,• صفحه نمایش و بلندگوهاصفحات نمایشی که بر روی این لپ‌تاپ‌ها قرار دارد، واقعا خوب است.,2,data/extra/Samsung NP300E5X-A0A.xml,1,0.998666631989181,1
158,-,اما به هر حال، برای کسانی که ابعاد گوشی و امکان کار با یک دست برایشان مهم است، گوشی‌های بزرگ‌تر از ۴٫۵ اینچ اصولا چندان کاربردی نیستند.,-1,data/extra/LG Optimus Vu P895_Hosseini.xml,0,0.9981727842241526,1
2,rev-3,قاب پشت صفحه نمایش، یک روکش متالیک دارد و کمی شبیه به فلز برس داده شده به نظر می‌رسد و متاسفانه تا حدودی اثر انگشت را نشان می‌دهد.,-1,data/main/IBM Lenovo Essential G580-J.xml,0,0.9978538015857339,1
10571,-,من ۵ ۶ ماهی میشه این گوشی رو خریدم واقعا که حرف نداره و اگه دوربینش ۸ بود با این قیمت از اس ۳ هم بهتر بود اندرویدش ۴٫۰.۴ میشه فیلم برداری HD فلش نرم افزار‌ها و بازی‌های باحال فقط رو بازی‌های سنگین یکم گیر میکنه و یه مشکل داره که به نظر من اینه ۱-دوربین جلو نداره که به نظر من تو ایران کاربردی نداشته باشه ۲- ضبط صدا نداره!,1,data/extra/Sony Ericsson Xperia Mini.xml,1,0.999299168586731,0
9274,-,ایرانسل هم بد نیست.,1,data/extra/Samsung Galaxy Note 10.1 N8000 - 16GB.xml,1,0.9979146122932434,0
61,rev-62,در ضمن، این دوربین قادر است با کیفیت Full HD و سرعت ۳۰ فریم بر ثانیه فیلم برداری نماید.,1,data/main/Asus PadFone - 16GB.xml,1,0.9989151093177497,1
6941,-,حافظه داخلی این دستگاه نیز ۴ گیگابایت است که ۲٫۵ گیگابایت آن در اختیار کاربر قرار دارد، که البته با توجه به قابلیت پشتیبانی این گوشی از کارت حافظه جانبی، می‌توان تا ۳۲ گیگابایت دیگر به آن افزود.,1,data/extra/Sony Xperia Tipo.xml,1,0.9991340293781832,1
812,-,فقط میتونم بگم فوق العاده ست.,2,data/extra/Western Digital Portable My Passport - 1TB_Hosseini.xml,1,0.9982184767723083,0
78,-,این در حالیست که در مودهای خلاقانه اختیار بیشتری را در تنظیمات نوردهی خواهید داشت.,1,data/extra/Canon PowerShot SX160 IS.xml,1,0.9988865631166846,1
8143,-,حتی در فیلم برداری ۱۰۸۰p Full HD نیز فیلم‌برداری روان و بدون هرگونه مشکل انجام می‌شود.,1,data/extra/Samsung Galaxy S II I9100 - 16GB_Hosseini.xml,1,0.9989205608144403,1
12794,-,سخت افزار هواوی برای تبلت خود، سخت افزاری قدرتمند را در نظر گرفته است.,1,data/extra/Huawei MediaPad 10 FHD - 16GB_Hosseini.xml,1,0.9988401506561786,1
0,gr-6-1,"من قبلا ۳۶۰ داشتم از نظر فراوانی بازی روی dvd رایتی خیلی خوب بود و گرفتاری ریختن بازی روی هارد رو نداره ولی بخاطر درایوش که dvd هست بازی سازها مجبورن حجم بازی را پایین بیارن که خود بازی سازها بارها به این موضوع اذعان کردند مثل namco برای tekken ۶ که کیفیت بازی در ps۳ بالاتر است
لذا از این جهت و از جهت بازیهای انحصاری که ps۳ داره به گرد پای ps۳ هم نمی‌رسه 
من ۳۶۰ رو ردش کردم ps۳ گرفتم و خیلی نسبت به xbox کارایی اش بهتره مخصوصا الان که cfw ۴٫۳۰ اومده همه بازی‌ها را با بهترین کیفیت ممکن سازندگان اجرا میکند",-1,data/main/Microsoft Xbox 360 Slim 250GB Console with Kinect.xml,0,0.9992761015892029,0
2461,-,یکمی از لحاظ سخت افزاری نسبت به اس۲ ضعیف هست ولی هم طراحی زیباتری داره و هم جدیدتره.,1,data/extra/Samsung I8190 Galaxy S III Mini.xml,1,0.9924862384796143,0
5823,-,به نظر من با توجه به قیمتش و اینکه ۲ سیم کارتست شیک‌ترین و بهترین گوشی میان رقیب‌های مشابهشه.,1,data/extra/HTC Desire V.xml,1,0.9929283261299133,0
0,gr-17-1,ضمن تشکر از سایت دیجی کالا به خاطر کیفیت بالا در ارائه خدمات، من این گوشی رو یک هفته پیش از سایت دیجی کالا خریدم.,1,data/main/Samsung Galaxy Young S6312.xml,1,0.995911717414856,0
6977,-,نکته منفی دیگری که در مورد طراحی این گوشی یافتیم، دوربین خارج از بدنه آن است.,-1,data/extra/Samsung Galaxy Note N5100 - 16GB_Hosseini.xml,0,0.9989624519366771,1
7560,-,واقعا هیجان انگیز و فوق العادست!,2,data/extra/Asus PadFone - 64GB.xml,1,0.9966753721237183,0
4,gr-18-5,فقط یکمی نسبت به سایر برند‌ها گرونتره، ولی در عوض کارایی و امکانات بیشتری داره,1,data/main/Samsung Galaxy S II I9100 - 16GB.xml,1,0.9943826198577881,0
18,gr-9-19,اینی که کارت حافظه بهش اضافه نمیشه، بنظر بعضی‌ها یه نکته منفیه که موقع خرید باید بهش توجه کنید.,-1,data/main/LG Optimus Vu P895.xml,0,0.9961088299751282,0
